Lat,Lon,Title,Alert ID,Publication date,Reporting date,State,District,News,Animal,Cases,Deaths,Week,Year,Title1,News Source,Link,Publication Language,
30.75,77.5,Sirmaur Himachal Pradesh,7,,,Himachal Pradesh,Sirmaur,"Outbreak reported from  Village  Korag, PHC Haripurdhar, Block Sangrah, District Sirmaur due to consumption  of contaminated  food (mid day  meal). Block health team investigated the outbreak. Treatment  provided to cases.  Health education given regarding hygiene and sanitation.",,90,0,35,2012,Sirmaur Himachal Pradesh,IDSP,https://idsp.nic.in/,English,
26.5475298,84.6717583,East Champaran Bihar,3,,,Bihar,East Champaran,"Outbreak of loose  motion reported from  Village Mathbanwari,  SC  Mathbanewari,  PHC  Chakia,  District East  Champaran  due  to  consumption  of  contaminated food (mid-day  meal).  Medical team investigated the outbreak.  Cases  treated  symptomatically.  ORS  packets given to cases. Control measures undertaken.",,93,0,39,2012,East Champaran Bihar,IDSP,https://idsp.nic.in/,English,
9.851231,78.5304715,2012,4,,,Tamil Nadu,Sivaganga,"Outbreak  reported  from  Village  Satharasanpatti,  HSC  Satharasanpatti,  PHC Panangudi,  Block  Kallal,  District Sivganga, due to consumption of contaminated food (mid-day meal). District RRT investigated ht outbreak. All cases  treated  at  Karaikudi  G.H  and  later  discharged.  Food  Sample  collected and  sent to  Madurai  Medical  college,  Microbiology lab",,26,0,42,2012,Sivaganga Tamil Nadu,IDSP,https://idsp.nic.in/,English,
24,87.583333,Birbhum West Bengal,13,,,West Bengal,Birbhum,"Outbreak  of  loose  motion,  vomiting  and  abdominal  pain  reported from Bharat Savaram Vidyalaya, Village Sangha, Block Suri, District Birbhum due to consumption of contaminated food rice served in mid day  meal.  Medical team investigated the  outbreak.  Cases treated locally.  32  children treated  at  Sub  District  Hospital,  Suri.  ORS packets given to cases.  IEC activities done.",,96,0,41,2012,Birbhum West Bengal,IDSP,https://idsp.nic.in/,English,
27.5201658,95.5306347,2012,2,,,Assam,Tinsukia,"Outbreak reported from LP School Panitola, Village Majbari TE, SC Panitola,  PHC  Hapjan,  District  Tinsukia  due to  consumption  of contaminated  food  (mid-day  meal).  Medical  team  investigated  the outbreak.  Cases  treated  symptomatically.  Food  samples  collected",,59,0,48,2012,Tinsukia Assam,IDSP,https://idsp.nic.in/,English,
18.67154,78.0988,Nizamabad Andhra Pradesh,1,,,Andhra Pradesh,Nizamabad,"Outbreak  of  loose  motion,  vomiting  and  abdominal  pain  reported from  ZPH  School,  Village  &  SC  Fareedpet,  PHC  Machareddy, Block  Domakonda,  District  Nizamabad  due to  consumption  of contaminated  food  (mid-day  meal).  Medical  team  investigated  the outbreak.  Temporary  health  camp  organized  in  the  locality.  Cases treated  symptomatically.  ORS  packets  given  to  cases.  37  patients treated at AH Kamareddy. Health education given.",,126,0,48,2012,Nizamabad Andhra Pradesh,IDSP,https://idsp.nic.in/,English,
16.9984287,81.7156149,East Godavari Andhra Pradesh,1,,,Andhra Pradesh,East Godavari,"Outbreak  of  loose  motion,  vomiting  and  abdominal  pain  reported from Village Laxmi  nagar, SC Godarigunta, Block Kakinada, District East  Godavari  due to  consumption  of  contaminated  food  (potato curry, chicken curry, dal) in  mid day meal. Medical team investigated the outbreak. Cases treated locally. Health education given regarding food hygiene.",,91,0,51,2012,East Godavari Andhra Pradesh,IDSP,https://idsp.nic.in/,English,
18.43915,79.12856,2012,1,,,Andhra Pradesh,Karimnagar,"Outbreak  of  vomiting  reported  from  Gullakota  High  School,  SC Gullakota, PHC Ambaripet, District Karimnagar due to consumption of contaminated food (rice, egg, sambhar in mid day meal).  Medical team  investigated  the  outbreak.  Cases  were  treated  at  local  health centre  and  Distrcit  Hospital,  Karimnagar.  Food  sample  collected",,32,0,51,2012,Karimnagar Andhra Pradesh,IDSP,https://idsp.nic.in/,English,
13.3400771,77.1006208,Tumkur Karnataka,3,,,Karnataka,Tumkur,"Outbreak  of  loose  motion,  vomiting  and  abdominal  pain  reported from  Kittur  Ranichennamma  School,  CHC/Block  Pavagada,  District Tumkur  due to  consumption  of  contaminated  food  in  mid day  meal. District  RRT  investigated  the  outbreak.  Temporary  medical  camp organized.  Cases  treated  symptomatically.  Health  education  given regarding food hygiene.",,79,0,4,2013,Tumkur Karnataka,IDSP,https://idsp.nic.in/,English,
20.4686,85.8792,Cuttack Odisha,6,,,Odisha,Cuttack,"Outbreak  of loose  motion  and  vomiting  reported  from  Bhagipur Primary  School,  Village  Bhagipur,  SC  Gayalbanks,  CHC  Dompada, District Cuttack due to consumption of contaminated food in mid day meal.  Medical  team  investigated  the  outbreak.  Medicine  and  ORS packets  given  to  cases.  Health  education  given  regarding  safe  food habits.",,95,0,6,2013,Cuttack Odisha,IDSP,https://idsp.nic.in/,English,
19.4129711,85.0471041,Ganjam Odisha,5,,,Odisha,Ganjam,"Outbreak  of loose  motion,  vomiting,  pain  abdomen  reported  from  Ucha Prakalp  Vidyalay  of  Village  &  SC  Gothagaon,  CHC  Sheragada,  District Ganjam,  due  to  consumption  of  contaminated  food  (Mid-Day  meal).  District RRT  investigated  the  outbreak.  All  cases  treated  at  CHC  Hinjicut.  Health education given regarding food hygiene, sanitation.",,95,0,25,2013,Ganjam Odisha,IDSP,https://idsp.nic.in/,English,
15.2196136,74.1152813,South Goa Goa,4,,,Goa,South Goa,"Cases  with  pain  in  abdomen  and  vomiting  reported  from  Sri Mallikarjun  High  school,  Canacona  after  consuming  Mid-day meal  comprising  of  Bread  &  Bhaji.  RRT investigated the outbreak  and  Food  and  Drug  Administration  (FDA)  officials collected food samples. The food samples showed presence of E. Coli. All the 86 children who consumed the meal were screened and those symptomatic were treated. MO - I/C, sanitary inspector and doctor from Canacona CHC inspected the serving place and found it neat and clean. kitchen could not be inspected as it was locked.",,23,0,26,2013,South Goa Goa,IDSP,https://idsp.nic.in/,English,
22.0621745,87.8367238,Purba Medinipur West Bengal,13,,,West Bengal,Purba Medinipur,"Outbreak  reported  from  village  Gobindpur,  GP  Paldhui,  BPHC/RH Bararankua,  Block  Ramnagar-II,  District  Purba  Medinipur.  Cases reported with pain in abdomen, nausea and vomiting after taking Mid-day  meals.  District  RRT  along  with  Block  RRT  &  ACMOH  team visited the area. One water sample collected tested negative with H2S kit testing. Treatment given with ORS.",,133,0,27,2013,Purba Medinipur West Bengal,IDSP,https://idsp.nic.in/,English,
14.2266443,76.4005122,Chitradurga Karnataka,5,,,Karnataka,Chitradurga,"Cases  were  reported  after taking  Mid-day  meal  suspected to  be contaminated in  Muruarji  Residential  school,  Village  Devarkotta, PHC  Abbinahole,  Taluk  Hiriyur of district  Chitradurga.  RRT investigated  the  outbreak.  Rice  samples  (cooked)  were  collected  and sent to State Public Health  Lab, result awaited.  Treatment was  given to  those  affected.  IEC  done  regarding  safe  water,  food  and  personal hygiene.",,22,0,27,2013,Chitradurga Karnataka,IDSP,https://idsp.nic.in/,English,
14.5404644,77.6620826,Ananthapur Andhra  Pradesh,1,,,Andhra  Pradesh,Ananthapur,"Cases of pain in abdomen, loose motion and vomiting reported from MPUP school,  Village  Nemakallu,  PHC  Bommanahal,  CHNC Kanekal,  District  Ananthapur.  Poor  sanitary  &  hygienic  conditions were observed in the affected area. All the cases had consumed Mid-day  meal.   7 year  old female child expired  at Bellary  Hospital. RRT investigated  the  outbreak.  3  stool  samples  were  collected  &  sent  to Govt. Medical College Ananthapur, Kliebsiella growth was present in all  the  samples.   All  5  water  samples  collected  &  sent to  Govt. Medical  College  Ananthapur,  showed  growth  of  E.  Coli  on  culture.   Chlorination of the Water Tank done. All cases treated. IEC activities conducted.",,23,1,28,2013,Ananthapur Andhra  Pradesh,IDSP,https://idsp.nic.in/,English,
26.350072,86.2291469,2013,3,,,Bihar,Madhubani,"Cases  of  abdominal  pain   and  giddiness reported  from  Utkramit Midddle  School  Village  Noorchak,  SC  Noorchak  Navtoli,  PHC Bisfi, District Madhubani after consuming mid day meal. District RRT investigated the outbreak. Cases were treated at PHC Bisfi. Food  sample  collected  by food inspector,  Madhubani",,223,0,1,2015,Solapur Maharashtra,IDSP,https://idsp.nic.in/,English,
15.6044413,74.0017241,North Goa Goa,3,,,Goa,North Goa,"Outbreak reported from St. Joseph, High School, Village Usgao, Block Ponda, District North Goa. Children developed abdominal pain   after 2 hours  of  consumption of  mid day  meal  (Pulav  and curry).  District  RRT  investigated  the  outbreak.  Cases  treated  at sub  district  Hospital.  All  cases recovered.  Health  education given.",,24,0,30,2013,North Goa Goa,IDSP,https://idsp.nic.in/,English,
15.6044413,74.0017241,North Goa Goa,3,,,Goa,North Goa,"Outbreak  reported  from  Shri  Kamleshwar  High  School,  Village Deulwada,  SC  Korgao,  Block  Pernem,  District  North  Goa. District  RRT  investigated  the  outbreak.  All  children  developed colicky  abdominal  pain  and  vomiting  after  consumption  of  mid day meal (Bread and bhaji). Cases treated at sub district Hospital. All cases recovered. No food samples collected.",,19,0,30,2013,North Goa Goa,IDSP,https://idsp.nic.in/,English,
21.966667,80.333333,Balaghat Madhya Pradesh,9,,,Madhya Pradesh,Balaghat,"Outbreak  reported  from  reported  from  Village  Pipariya,  Block Waraseoni,  District  Balaghat.  Medical team investigated the outbreak.   Cases  presented  with  nausea  and  vomiting  after consuming mid day meal. Cases treated at local health centre. All cases recovered.",,33,0,30,2013,Balaghat Madhya Pradesh,IDSP,https://idsp.nic.in/,English,
25.4887735,74.6996128,2013,2011,,,Rajasthan,Bhilwara,"Cases  of food  poisoning  reported from  Govt  G.U.P.S  Mali, Mohalla Banera, Block Banera, Distrcit Bhilwara.  Medical team investigated the outbreak.  Cases presented  with headache, stomach ache and drowsiness after consuming mid day meal (dal rice) in the school. Cases treated at CHC Banera.  3 food samples were collected (2 samples of dal and 1 sample of rice) and sent to Ajmer for lab  examination",,35,0,27,2015,Pune Maharasthra,IDSP,https://idsp.nic.in/,English,
24.967852,86.1735115,2013,3,,,Bihar,Jamui,"Outbreak  of  loose  motion,  vomiting  and  pain  abdomen  reported from  Village  Kalugha,  SC  Chapa,  PHC  Jhajha,  District  Jamui. District RRT  investigated the outbreak.  Cases consumed  food  in mid day meal at Utkramit Madhay Vidyalaya. Cases were treated at  referral  Hospital,  Jhajha.  All  cases  recovered.  Food  samples collected",,7,0,29,2013,Madhubani Bihar,IDSP,https://idsp.nic.in/,English,
15.6044413,74.0017241,North Goa Goa,4,,,Goa,North Goa,"Cases  of  vomiting,  nausea,  and  abdominal  pain  reported from  Old  Goa  Educational  Institute  High  School,  Distrcit North Goa.  Medical team investigated the outbreak. Cases consumed  mid-day  meal  (patal  bhaji).    All  cases  treated.  Health  education  given  regarding  safe  food  habit,  hygiene and sanitation.",,23,0,36,2013,North Goa Goa,IDSP,https://idsp.nic.in/,English,
26.2649879,87.3716265,Araria Bihar,3,,,Bihar,Araria,"Cases  of  loose  motion,  vomiting  and  pain  in  abdomen  reported from  Middle  School  Jagir  Parsi,  Village  Kursakata,  District Araria. Medical team investigated the outbreak. Cases consumed food at mid day meal. Cases treated symptomatically. IEC done.",,54,0,44,2013,Araria Bihar,IDSP,https://idsp.nic.in/,English,
12.3821775,75.6653199,Kodagu Karnataka,5,,,Karnataka,Kodagu,"Cases of loose motion, vomiting and abdomen pain reported from School in Village/SC Ballamavaty, PHC Napoklu, Block/District Kodagu.   District  RRT investigated the outbreak.  Cases consumed  food in Mid-day  meal.  Symptomatic treatment given to  cases.  Health  education  given  regarding  food  hygiene  and sanitation.",,28,0,7,2014,Kodagu Karnataka,IDSP,https://idsp.nic.in/,English,
20.5004008,86.4317062,Kendrapara Odisha,7,,,Odisha,Kendrapara,"An outbreak of food poisoning reported from Kharinasi Primary School, Village Kharinasi, SC/PHC Ramnagar CHC Mahakalapara, District Kendrapara.   District RRT investigated the  outbreak.  Active  search  for  cases  done.  Cases  consumed food  in  mid-day  meal.    Cases  treated  at  locally.  Symptomatic treatment given to cases. Health education given regarding food hygiene and sanitation.",,73,0,10,2014,Kendrapara Odisha,IDSP,https://idsp.nic.in/,English,
18,79.58333,2014,1,,,Andhra Pradesh,Warangal,"Cases of vomiting  and  abdominal pain were reported from Banjaranagar, NAC Centre, Village / PHC / CHC Thorrur,  District  Warangal.  District  RRT  investigated the outbreak. Cases consumed food in mid day meal. All  cases  treated  symptomatically.  Food  and  water samples  were  collected  and  sent  to  KMC  Warangal",,21,0,2011,2014,Warangal Andhra Pradesh,IDSP,https://idsp.nic.in/,English,
